496	1	Physicists are sending rockets to the moon	Biologists are sending rockets to the moon
497	0	He painted a portrait with a lamp	He painted a portrait with a brush
498	0	50 eggs were harvested from the humans.	50 eggs were harvested from the chicken.
499	0	He rides a basketball to work.	He rides a bicycle to work.
500	1	He rode his bike to the office.	The office rode a bike home.
501	0	Everyday he opens his shop and starts throwing dirt on the floor	Everyday he opens his shop and starts writing the current menu on the chalk board.
502	0	Everyone dresses up as ghosts for Halloween	People dress up for Halloween
503	0	He ordered a cat sandwich for lunch.	He ordered a chicken sandwich for lunch.
504	1	people like to smoke cigarette	people like to smoke trees
506	0	You can see the sun when you are dark	You can see the moon in the dark night
507	1	He put a child in the car seat	He put pudding in the car seat
508	1	Huge glaciers can be seen in Antarctica.	Huge glaciers can be seen at the equator.
509	0	I am afraid of floating while swimming	I am afraid of drowning while swimming
510	1	he drives his car on the road	he drives his ship on the road
511	0	The boy happily chewed a piece of glass.	The boy happily chewed a piece of gum.
512	1	Trees purify the air	Cars purify the air
513	0	Couches are for eating	Couches are for sitting
514	1	I feel my tears when I'm crying	I feel my tears when I'm laughing
515	0	He took out a tub of ice cream from the oven	He took out a tub of ice cream from the fridge
516	0	He grabbed a dinosaur from the doll machine	He grabbed a doll from the doll machine
517	0	I saw clouds floating in the sea.	I saw clouds floating in the sky.
518	0	Bob twisted the screw with pliers.	Bob twisted the screw with a screwdriver
519	0	The woman drank the dog urine past its expiration date.	The woman drank the milk past its expiration date.
520	1	he bought a book to read	he bought a book to eat
521	0	The concrete will grow around the plants.	The grass will grow around the concrete.
522	1	John plays the piano.	John plays the milk.
523	1	the gun made a loud sound when he fired it.	The gun made laughing noises when he fired it
525	1	Human lives on the moon	Human lives on the moon
526	1	Grandma wraps the meat into the dumplings	Grandma wraps an airplane into the dumplings
527	0	The computer caught itself	The computer fell to the ground
528	1	the baby put chocolate in his mouth	the baby put elephant in his mouth
530	1	If you want to apply for a job then you should have a resume.	If you want to apply for a job then you should have a dog.
531	1	If you want to stay healthy then you should eat less red meat	If you want to stay healthy then you should eat more red meat
532	1	I keep the food in the refrigerator.	I keep the food in the microwave oven.
533	1	the airline had been screening baggage on X-ray machines	the airline had been screening pets on X-ray machines
534	0	He plays cricket in the swimming pool	He plays cricket in the play ground
536	1	Cloud is floating in the sky	Cloud is floating in the water
537	0	When was the horse built?	When was the house built?
538	1	Saving electricity is beneficial to the environment	Driving is good for the environment
539	0	Iron Bars are flimsy and light	Iron bars are sturdy and heavy
540	0	The dog was chasing his wings	The dog was chasing his tail
541	1	we do our math test in the classroom	we do our math test in the bathroom
542	1	A person should be determined, but must know when to let go	A termite should be determined, but must know when to let go
543	0	He is posting mountains.	He is posting letters.
544	1	People use soap to shower.	People use dirt to shower.
545	0	we humans live on Mars	we humans live on the earth
546	1	She put on her shoes.	She put on a walrus.
547	0	compared to the ant, we're so small in scale	compared to earth, we're so small in scale
549	0	Jhone have a pet tiger	Jhone have a pet cat
551	1	drinking coffee makes him wide awake	drinking coffee makes him sleepy
552	1	He drank a glass of water.	He drank a glass of gasoline.
553	0	he ate a entire bicycle	he ate a entire apple
554	0	Eating too much makes people slim.	Eating too much makes people fat.
556	1	Before babies are born they breath amniotic fluid	After babies are born they breath amniotic fluid
557	1	He rode a horse.	He rode a pineapple.
558	0	Polar bear is a bear with white fur that lives in the tropics.	Polar bear is a bear with white fur that lives in the Arctic.
559	0	a book contains many libraries	a library contains many books
560	0	the slow wind is a catastrophe	the typhoon is a catastrophe
561	1	John determines to grow taller so she eats more	John determines to grow taller so she eats less
563	1	Apples are made of molecules	Apples are made of stone
564	0	Scuba divers and sharks can fly	Scuba divers can swim with sharks
565	0	Dogs can fly freely in the sky	Dogs can run freely on the ground.
566	0	eating some glass every day is good for your health	eating an apple a day is good for your health
567	0	We need water for the barbecue.	We need fire for the barbecue.
568	0	He posted a cat to his friend, but it never arrived.	He posted a parcel to his friend, but it never arrived.
569	0	She let her dog drive her car	She let her husband drive her car
570	0	I wore eggs.	I scrambled eggs.
571	1	She loves to shop for hammers at the local hardware store.	She loves to dance provocatively for money at the local Walmart.
572	0	He went fishing for silverfish.	He went fishing for Pacific salmon.
573	0	She washed the car in the bathtub.	She washed the car in the driveway.
574	1	She grows roses in her garden.	She grows helicopters in her garden.
575	0	She feels so sleepy when she is watching a interesting film	she feels so sleepy when she is watching a boring film
576	0	There was a zebra hunting a lion.	There was a lion hunting a zebra.
578	0	It is perfectly normal for adults to have teeth fall out.	It is perfectly normal for children to have teeth fall out.
580	0	The duty of the police is to help criminals.	The duty of the police is to arrest criminals.
581	0	She put a cobra in her handbag	She kept a mobile phone in her handbag
582	0	pear trees drop their fruit to the sky	pear trees drop their fruit to the ground
583	1	i am going to book buy to book store	i am going to book buy to fancy store
584	0	homeless people are rich	homeless people are pitiful
585	0	a dog drank cold ice	a dog drank cold water
586	1	The dog barked at the delivery truck.	The truck barked at the dog.
587	1	Peter was five minutes late for the last bus.	Peter was five minutes late to catch the last bus.
588	0	schoolbag protects the head.	Pillows protect the head
590	1	she wear bangles in the hand	she wear hat in the hand
591	0	I twisted the rope around her injured leg.	I twisted the bandage round her injured leg.
592	1	We can find Asia on the map of the world.	We can find Mars on the map of the world.
593	0	Bosses hire contract	Bosses hire workers
594	1	we filled a bowl with popcorn before the movie	we filled a bowl with fire before the movie
595	1	Snakes need hibernation	Man need  hibernation
596	1	When there is a serious accident, you call 911	When there is a serious accident, you call 922
597	0	MY SISTER EATS A  PIECE OF WOOD AFTER BREAKFAST EVERYDAY	MY SISTER EATS AN APPLE AFTER BREAKFAST EVERYDAY
599	0	We went tequila tasting at a winery	We went wine tasting at a winery
600	0	He packed his clothes in a pen	He packed his clothes in a bag
601	1	In the summer we use air conditioning to make ourselves cooler.	In the summer we use air conditioning to make ourselves warmer.
602	1	because it's very hot, I'd like to swim in the river	because it's very hot, I'd like to swim in the lava
603	1	We see with our eyes.	We see with our ears.
